===== RESULTADOS DA INSTÂNCIA: dlnb04.dat =====
Status: TIME_LIMIT
Melhor objetivo encontrado: 6.0
Lower bound: 2.0

Atribuições:
  Vértice 1 -> Cor 1
  Vértice 2 -> Cor 4
  Vértice 3 -> Cor 6
  Vértice 4 -> Cor 2
  Vértice 5 -> Cor 4
  Vértice 6 -> Cor 2
  Vértice 7 -> Cor 6
  Vértice 8 -> Cor 5
  Vértice 9 -> Cor 6
  Vértice 10 -> Cor 1
  Vértice 11 -> Cor 3
  Vértice 12 -> Cor 6
  Vértice 13 -> Cor 6
  Vértice 14 -> Cor 1
  Vértice 15 -> Cor 4
  Vértice 16 -> Cor 2
  Vértice 17 -> Cor 5
  Vértice 18 -> Cor 4
  Vértice 19 -> Cor 6
  Vértice 20 -> Cor 6
  Vértice 21 -> Cor 2
  Vértice 22 -> Cor 6
  Vértice 23 -> Cor 5
  Vértice 24 -> Cor 6
  Vértice 25 -> Cor 5
  Vértice 26 -> Cor 6
  Vértice 27 -> Cor 6
  Vértice 28 -> Cor 1
  Vértice 29 -> Cor 4
  Vértice 30 -> Cor 6
  Vértice 31 -> Cor 2
  Vértice 32 -> Cor 6
  Vértice 33 -> Cor 4
  Vértice 34 -> Cor 4
  Vértice 35 -> Cor 3
  Vértice 36 -> Cor 5
  Vértice 37 -> Cor 1
  Vértice 38 -> Cor 3
  Vértice 39 -> Cor 2
  Vértice 40 -> Cor 6
  Vértice 41 -> Cor 1
  Vértice 42 -> Cor 3
  Vértice 43 -> Cor 5
  Vértice 44 -> Cor 6
  Vértice 45 -> Cor 3
  Vértice 46 -> Cor 2
  Vértice 47 -> Cor 1
  Vértice 48 -> Cor 4
  Vértice 49 -> Cor 4
  Vértice 50 -> Cor 4
  Vértice 51 -> Cor 2
  Vértice 52 -> Cor 3
  Vértice 53 -> Cor 5
  Vértice 54 -> Cor 5
  Vértice 55 -> Cor 6
  Vértice 56 -> Cor 5
  Vértice 57 -> Cor 3
  Vértice 58 -> Cor 1
  Vértice 59 -> Cor 6
  Vértice 60 -> Cor 4
  Vértice 61 -> Cor 4
  Vértice 62 -> Cor 4
  Vértice 63 -> Cor 5
  Vértice 64 -> Cor 2
  Vértice 65 -> Cor 3
  Vértice 66 -> Cor 3
  Vértice 67 -> Cor 4
  Vértice 68 -> Cor 1
  Vértice 69 -> Cor 1
  Vértice 70 -> Cor 5
  Vértice 71 -> Cor 1
  Vértice 72 -> Cor 4
  Vértice 73 -> Cor 5
  Vértice 74 -> Cor 4
  Vértice 75 -> Cor 5
  Vértice 76 -> Cor 4
  Vértice 77 -> Cor 5
  Vértice 78 -> Cor 6
  Vértice 79 -> Cor 6
  Vértice 80 -> Cor 2
  Vértice 81 -> Cor 4
  Vértice 82 -> Cor 3
  Vértice 83 -> Cor 2
  Vértice 84 -> Cor 1
  Vértice 85 -> Cor 4
  Vértice 86 -> Cor 5
  Vértice 87 -> Cor 5
  Vértice 88 -> Cor 5
  Vértice 89 -> Cor 5
  Vértice 90 -> Cor 1
  Vértice 91 -> Cor 3
  Vértice 92 -> Cor 1
  Vértice 93 -> Cor 1
  Vértice 94 -> Cor 6
  Vértice 95 -> Cor 3
  Vértice 96 -> Cor 2
  Vértice 97 -> Cor 4
  Vértice 98 -> Cor 3
  Vértice 99 -> Cor 3
  Vértice 100 -> Cor 5
  Vértice 101 -> Cor 2
  Vértice 102 -> Cor 4
  Vértice 103 -> Cor 2
  Vértice 104 -> Cor 6
  Vértice 105 -> Cor 3
  Vértice 106 -> Cor 4
  Vértice 107 -> Cor 6
  Vértice 108 -> Cor 5
  Vértice 109 -> Cor 3
  Vértice 110 -> Cor 3
  Vértice 111 -> Cor 1
  Vértice 112 -> Cor 4
  Vértice 113 -> Cor 3
  Vértice 114 -> Cor 5
  Vértice 115 -> Cor 4
  Vértice 116 -> Cor 5
  Vértice 117 -> Cor 5
  Vértice 118 -> Cor 6
  Vértice 119 -> Cor 4
  Vértice 120 -> Cor 5
  Vértice 121 -> Cor 5
  Vértice 122 -> Cor 4
  Vértice 123 -> Cor 6
  Vértice 124 -> Cor 2
  Vértice 125 -> Cor 6
